pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
67	3358	C.T	67	610089	C	0.00550411497338913	67	results_HB0737_mapped_At_q20
68	3170	C.T	68	587984	C	0.00539130316471196	68	results_HB0737_mapped_At_q20
69	3113	C.T	69	566486	C	0.00549528143678749	69	results_HB0737_mapped_At_q20
70	2928	C.T	70	549421	C	0.00532924660688252	70	results_HB0737_mapped_At_q20
1	31102	C.T	1	1890239	C	0.016454003964578	1	results_HB0766_mapped_At_q20
2	21476	C.T	2	1405289	C	0.0152822657830525	2	results_HB0766_mapped_At_q20
3	15836	C.T	3	1606124	C	0.00985976176185649	3	results_HB0766_mapped_At_q20
4	13953	C.T	4	1560556	C	0.00894104408941429	4	results_HB0766_mapped_At_q20
5	12505	C.T	5	1522091	C	0.00821567173053385	5	results_HB0766_mapped_At_q20
6	11614	C.T	6	1532816	C	0.0075769042076805	6	results_HB0766_mapped_At_q20
7	10749	C.T	7	1568593	C	0.0068526380010621	7	results_HB0766_mapped_At_q20
8	10334	C.T	8	1575382	C	0.00655967885884186	8	results_HB0766_mapped_At_q20
9	10160	C.T	9	1590048	C	0.00638974420897985	9	results_HB0766_mapped_At_q20
10	9626	C.T	10	1604203	C	0.00600048746947861	10	results_HB0766_mapped_At_q20
11	9484	C.T	11	1596736	C	0.00593961681830935	11	results_HB0766_mapped_At_q20
12	9503	C.T	12	1585873	C	0.00599228311472608	12	results_HB0766_mapped_At_q20
13	9346	C.T	13	1591242	C	0.00587339952062603	13	results_HB0766_mapped_At_q20
14	9299	C.T	14	1579535	C	0.00588717565612664	14	results_HB0766_mapped_At_q20
15	9220	C.T	15	1583368	C	0.00582303040101859	15	results_HB0766_mapped_At_q20
16	9050	C.T	16	1587659	C	0.00570021648225469	16	results_HB0766_mapped_At_q20
17	8938	C.T	17	1587291	C	0.00563097755862032	17	results_HB0766_mapped_At_q20
18	8757	C.T	18	1591793	C	0.00550134345357719	18	results_HB0766_mapped_At_q20
19	8581	C.T	19	1598439	C	0.00536836250867252	19	results_HB0766_mapped_At_q20
20	8868	C.T	20	1596592	C	0.00555433072444306	20	results_HB0766_mapped_At_q20
21	8432	C.T	21	1591479	C	0.00529821631325327	21	results_HB0766_mapped_At_q20
22	8398	C.T	22	1591102	C	0.00527810284947162	22	results_HB0766_mapped_At_q20
23	8267	C.T	23	1580546	C	0.0052304709891392	23	results_HB0766_mapped_At_q20
24	8201	C.T	24	1575402	C	0.00520565544540378	24	results_HB0766_mapped_At_q20
25	8254	C.T	25	1578678	C	0.00522842530268997	25	results_HB0766_mapped_At_q20
26	8319	C.T	26	1572946	C	0.00528880203134755	26	results_HB0766_mapped_At_q20
27	8074	C.T	27	1574795	C	0.00512701653231055	27	results_HB0766_mapped_At_q20
28	8062	C.T	28	1575823	C	0.00511605681602566	28	results_HB0766_mapped_At_q20
29	7936	C.T	29	1574426	C	0.00504056716543045	29	results_HB0766_mapped_At_q20
30	7902	C.T	30	1575735	C	0.00501480261592209	30	results_HB0766_mapped_At_q20
31	7908	C.T	31	1572954	C	0.00502748332119058	31	results_HB0766_mapped_At_q20
32	7845	C.T	32	1561421	C	0.00502426955958707	32	results_HB0766_mapped_At_q20
33	8006	C.T	33	1554569	C	0.00514998047690389	33	results_HB0766_mapped_At_q20
34	7782	C.T	34	1550315	C	0.00501962504394268	34	results_HB0766_mapped_At_q20
35	7782	C.T	35	1539746	C	0.00505408034831719	35	results_HB0766_mapped_At_q20
36	7576	C.T	36	1530049	C	0.00495147541026464	36	results_HB0766_mapped_At_q20
37	7817	C.T	37	1530844	C	0.00510633349969037	37	results_HB0766_mapped_At_q20
38	7743	C.T	38	1516744	C	0.00510501442563808	38	results_HB0766_mapped_At_q20
39	7350	C.T	39	1503488	C	0.00488863230035757	39	results_HB0766_mapped_At_q20
40	7324	C.T	40	1500248	C	0.00488185953255728	40	results_HB0766_mapped_At_q20
41	7475	C.T	41	1487445	C	0.00502539589699115	41	results_HB0766_mapped_At_q20
42	7247	C.T	42	1470028	C	0.00492983807111157	42	results_HB0766_mapped_At_q20
43	7115	C.T	43	1457134	C	0.00488287281746222	43	results_HB0766_mapped_At_q20
44	7167	C.T	44	1440814	C	0.00497427148820042	44	results_HB0766_mapped_At_q20
45	7013	C.T	45	1422613	C	0.00492966112358034	45	results_HB0766_mapped_At_q20
46	6959	C.T	46	1407238	C	0.00494514787122008	46	results_HB0766_mapped_At_q20
47	7174	C.T	47	1390985	C	0.00515749630657412	47	results_HB0766_mapped_At_q20
48	6827	C.T	48	1368739	C	0.0049878026417016	48	results_HB0766_mapped_At_q20
49	6731	C.T	49	1355146	C	0.00496699248641844	49	results_HB0766_mapped_At_q20
50	6451	C.T	50	1337508	C	0.00482314872135344	50	results_HB0766_mapped_At_q20
51	6529	C.T	51	1319526	C	0.00494798889904405	51	results_HB0766_mapped_At_q20
52	6472	C.T	52	1302343	C	0.00496950496144257	52	results_HB0766_mapped_At_q20
53	6495	C.T	53	1274862	C	0.00509466907006405	53	results_HB0766_mapped_At_q20
54	6136	C.T	54	1253133	C	0.00489652734386534	54	results_HB0766_mapped_At_q20
55	6161	C.T	55	1242040	C	0.00496038774918682	55	results_HB0766_mapped_At_q20
56	6053	C.T	56	1220707	C	0.00495860185941426	56	results_HB0766_mapped_At_q20
57	5938	C.T	57	1201482	C	0.00494222967967893	57	results_HB0766_mapped_At_q20
58	5908	C.T	58	1189179	C	0.00496813347696184	58	results_HB0766_mapped_At_q20
59	5913	C.T	59	1166377	C	0.00506954440974059	59	results_HB0766_mapped_At_q20
60	5773	C.T	60	1143305	C	0.00504939626783754	60	results_HB0766_mapped_At_q20
61	5452	C.T	61	1130461	C	0.00482281122480121	61	results_HB0766_mapped_At_q20
62	5564	C.T	62	1109893	C	0.00501309585698802	62	results_HB0766_mapped_At_q20
63	5323	C.T	63	1089432	C	0.00488603235447463	63	results_HB0766_mapped_At_q20
64	5415	C.T	64	1072902	C	0.00504705928407254	64	results_HB0766_mapped_At_q20
65	5126	C.T	65	1050153	C	0.00488119350228014	65	results_HB0766_mapped_At_q20
66	5259	C.T	66	1030708	C	0.00510231801829422	66	results_HB0766_mapped_At_q20
67	5100	C.T	67	1015057	C	0.00502434838634678	67	results_HB0766_mapped_At_q20
68	4792	C.T	68	997182	C	0.00480554201740505	68	results_HB0766_mapped_At_q20
69	4860	C.T	69	980815	C	0.00495506288137926	69	results_HB0766_mapped_At_q20
70	4719	C.T	70	967849	C	0.00487576057835468	70	results_HB0766_mapped_At_q20
1	72781	C.T	1	2339481	C	0.031109891467381	1	results_HB0814_mapped_At_q20
2	55614	C.T	2	1968182	C	0.0282565331864634	2	results_HB0814_mapped_At_q20
3	38737	C.T	3	2116326	C	0.0183038907994326	3	results_HB0814_mapped_At_q20
4	35587	C.T	4	2151414	C	0.0165412142897648	4	results_HB0814_mapped_At_q20
5	31062	C.T	5	2095968	C	0.0148198827463015	5	results_HB0814_mapped_At_q20
6	27366	C.T	6	2030658	C	0.0134764199584568	6	results_HB0814_mapped_At_q20
7	25854	C.T	7	2092539	C	0.0123553252770916	7	results_HB0814_mapped_At_q20
8	24578	C.T	8	2119095	C	0.0115983474077377	8	results_HB0814_mapped_At_q20
9	23337	C.T	9	2080989	C	0.0112143793167576	9	results_HB0814_mapped_At_q20
10	22499	C.T	10	2121865	C	0.0106034078511121	10	results_HB0814_mapped_At_q20
11	21556	C.T	11	2130608	C	0.0101172998505591	11	results_HB0814_mapped_At_q20
12	21225	C.T	12	2096284	C	0.0101250593908077	12	results_HB0814_mapped_At_q20
13	20495	C.T	13	2127182	C	0.00963481263004294	13	results_HB0814_mapped_At_q20
14	20128	C.T	14	2117858	C	0.00950394219064734	14	results_HB0814_mapped_At_q20
15	19442	C.T	15	2093972	C	0.00928474688295737	15	results_HB0814_mapped_At_q20
16	19299	C.T	16	2115628	C	0.00912211409567277	16	results_HB0814_mapped_At_q20
17	18828	C.T	17	2108380	C	0.00893007901801383	17	results_HB0814_mapped_At_q20
18	17830	C.T	18	2079930	C	0.0085724038789767	18	results_HB0814_mapped_At_q20
19	17578	C.T	19	2105604	C	0.00834819842667472	19	results_HB0814_mapped_At_q20
20	17405	C.T	20	2084527	C	0.00834961600401434	20	results_HB0814_mapped_At_q20
21	16736	C.T	21	2058874	C	0.00812871501607189	21	results_HB0814_mapped_At_q20
22	16203	C.T	22	2072368	C	0.00781859206472982	22	results_HB0814_mapped_At_q20
23	16052	C.T	23	2058249	C	0.00779886204244482	23	results_HB0814_mapped_At_q20
24	15508	C.T	24	2030687	C	0.00763682438504802	24	results_HB0814_mapped_At_q20
25	15175	C.T	25	2043749	C	0.0074250800856661	25	results_HB0814_mapped_At_q20
26	14931	C.T	26	2031055	C	0.00735135188362698	26	results_HB0814_mapped_At_q20
27	14368	C.T	27	1993643	C	0.00720690715439023	27	results_HB0814_mapped_At_q20
28	14035	C.T	28	1999471	C	0.00701935661982594	28	results_HB0814_mapped_At_q20
29	13946	C.T	29	1980944	C	0.00704007786186788	29	results_HB0814_mapped_At_q20
30	13513	C.T	30	1947431	C	0.00693888512609689	30	results_HB0814_mapped_At_q20
31	13006	C.T	31	1962446	C	0.00662744350672579	31	results_HB0814_mapped_At_q20
32	12830	C.T	32	1940439	C	0.00661190586253935	32	results_HB0814_mapped_At_q20
33	12580	C.T	33	1898918	C	0.00662482529524708	33	results_HB0814_mapped_At_q20
34	12095	C.T	34	1893931	C	0.00638618830358656	34	results_HB0814_mapped_At_q20
35	11825	C.T	35	1867274	C	0.00633276101953971	35	results_HB0814_mapped_At_q20
36	11678	C.T	36	1820805	C	0.00641364671120741	36	results_HB0814_mapped_At_q20
37	11317	C.T	37	1806109	C	0.00626595626288336	37	results_HB0814_mapped_At_q20
38	11415	C.T	38	1770671	C	0.00644670862063026	38	results_HB0814_mapped_At_q20
39	10752	C.T	39	1710491	C	0.00628591439534029	39	results_HB0814_mapped_At_q20
40	10242	C.T	40	1688569	C	0.00606549095713589	40	results_HB0814_mapped_At_q20
41	10109	C.T	41	1649750	C	0.00612759509016518	41	results_HB0814_mapped_At_q20
42	9539	C.T	42	1593907	C	0.00598466535375025	42	results_HB0814_mapped_At_q20
43	9356	C.T	43	1571666	C	0.00595291874991251	43	results_HB0814_mapped_At_q20
44	9280	C.T	44	1526367	C	0.00607979601236138	44	results_HB0814_mapped_At_q20
45	8736	C.T	45	1462783	C	0.00597217769142792	45	results_HB0814_mapped_At_q20
46	8323	C.T	46	1425624	C	0.00583814526130312	46	results_HB0814_mapped_At_q20
47	8056	C.T	47	1372558	C	0.00586933302636391	47	results_HB0814_mapped_At_q20
48	7666	C.T	48	1302581	C	0.00588523861471955	48	results_HB0814_mapped_At_q20
49	7285	C.T	49	1265253	C	0.00575774173228595	49	results_HB0814_mapped_At_q20
50	7186	C.T	50	1220053	C	0.0058899080613711	50	results_HB0814_mapped_At_q20
51	6877	C.T	51	1160569	C	0.00592554169549592	51	results_HB0814_mapped_At_q20
52	6532	C.T	52	1124318	C	0.00580974421827277	52	results_HB0814_mapped_At_q20
53	6159	C.T	53	1075439	C	0.00572696359347206	53	results_HB0814_mapped_At_q20
54	5720	C.T	54	1019364	C	0.00561134197401517	54	results_HB0814_mapped_At_q20
55	5624	C.T	55	984710	C	0.00571132617725015	55	results_HB0814_mapped_At_q20
56	5412	C.T	56	937659	C	0.00577182109914159	56	results_HB0814_mapped_At_q20
57	5163	C.T	57	885856	C	0.00582826102662284	57	results_HB0814_mapped_At_q20
58	4831	C.T	58	856987	C	0.00563719169602339	58	results_HB0814_mapped_At_q20
59	4676	C.T	59	812357	C	0.00575608999491603	59	results_HB0814_mapped_At_q20
60	4517	C.T	60	769252	C	0.00587193793451301	60	results_HB0814_mapped_At_q20
61	4278	C.T	61	742927	C	0.00575830465173563	61	results_HB0814_mapped_At_q20
62	4131	C.T	62	707334	C	0.00584023954737083	62	results_HB0814_mapped_At_q20
63	3898	C.T	63	667532	C	0.0058394204322789	63	results_HB0814_mapped_At_q20
64	3892	C.T	64	642801	C	0.00605475100380989	64	results_HB0814_mapped_At_q20
65	3660	C.T	65	609070	C	0.0060091615085294	65	results_HB0814_mapped_At_q20
66	3232	C.T	66	572966	C	0.00564082336473718	66	results_HB0814_mapped_At_q20
67	3131	C.T	67	548161	C	0.00571182554030659	67	results_HB0814_mapped_At_q20
68	3064	C.T	68	521887	C	0.00587100272664389	68	results_HB0814_mapped_At_q20
69	2816	C.T	69	493404	C	0.00570729057729568	69	results_HB0814_mapped_At_q20
70	2645	C.T	70	473625	C	0.00558458696225917	70	results_HB0814_mapped_At_q20
1	19740	C.T	1	1557861	C	0.0126712203463595	1	results_HB0828_mapped_At_q20
2	17350	C.T	2	1443943	C	0.0120157097613964	2	results_HB0828_mapped_At_q20
3	13448	C.T	3	1573065	C	0.00854891565192792	3	results_HB0828_mapped_At_q20
4	13213	C.T	4	1587605	C	0.00832259913517531	4	results_HB0828_mapped_At_q20
5	12300	C.T	5	1533202	C	0.00802242626868475	5	results_HB0828_mapped_At_q20
6	11469	C.T	6	1502416	C	0.00763370464638289	6	results_HB0828_mapped_At_q20
7	10990	C.T	7	1540136	C	0.00713573346769376	7	results_HB0828_mapped_At_q20
8	10616	C.T	8	1562042	C	0.00679623211155654	8	results_HB0828_mapped_At_q20
9	10239	C.T	9	1545640	C	0.00662444036127429	9	results_HB0828_mapped_At_q20
10	9874	C.T	10	1561253	C	0.00632440738304426	10	results_HB0828_mapped_At_q20
11	9435	C.T	11	1573238	C	0.00599718542267604	11	results_HB0828_mapped_At_q20
12	9311	C.T	12	1557897	C	0.00597664672311456	12	results_HB0828_mapped_At_q20
13	9336	C.T	13	1568452	C	0.00595236577211161	13	results_HB0828_mapped_At_q20
14	9265	C.T	14	1570375	C	0.00589986468200271	14	results_HB0828_mapped_At_q20
15	9319	C.T	15	1560964	C	0.00597002877708903	15	results_HB0828_mapped_At_q20
16	9034	C.T	16	1573376	C	0.00574179344288968	16	results_HB0828_mapped_At_q20
17	9016	C.T	17	1568599	C	0.0057478042507996	17	results_HB0828_mapped_At_q20
18	8650	C.T	18	1558727	C	0.00554940024776629	18	results_HB0828_mapped_At_q20
19	8802	C.T	19	1565911	C	0.00562100911226756	19	results_HB0828_mapped_At_q20
20	8602	C.T	20	1562383	C	0.0055056922662369	20	results_HB0828_mapped_At_q20
21	8151	C.T	21	1558335	C	0.00523058264108808	21	results_HB0828_mapped_At_q20
22	8292	C.T	22	1564176	C	0.00530119372756007	22	results_HB0828_mapped_At_q20
23	8394	C.T	23	1564226	C	0.00536623224521265	23	results_HB0828_mapped_At_q20
24	8176	C.T	24	1554969	C	0.00525798263502359	24	results_HB0828_mapped_At_q20
25	8167	C.T	25	1560863	C	0.00523236184085343	25	results_HB0828_mapped_At_q20
26	8261	C.T	26	1555894	C	0.00530948766432675	26	results_HB0828_mapped_At_q20
27	8030	C.T	27	1548958	C	0.00518413023464807	27	results_HB0828_mapped_At_q20
28	7934	C.T	28	1553001	C	0.00510881834589933	28	results_HB0828_mapped_At_q20
29	7825	C.T	29	1547868	C	0.00505534063628165	29	results_HB0828_mapped_At_q20
30	7884	C.T	30	1540310	C	0.0051184501821062	30	results_HB0828_mapped_At_q20
31	7770	C.T	31	1543413	C	0.00503429736564354	31	results_HB0828_mapped_At_q20
32	7841	C.T	32	1543385	C	0.00508039147717517	32	results_HB0828_mapped_At_q20
33	7830	C.T	33	1533987	C	0.00510434573435107	33	results_HB0828_mapped_At_q20
34	7573	C.T	34	1534306	C	0.0049357820408706	34	results_HB0828_mapped_At_q20
35	7660	C.T	35	1536007	C	0.00498695643965164	35	results_HB0828_mapped_At_q20
36	7358	C.T	36	1517386	C	0.00484912869895992	36	results_HB0828_mapped_At_q20
37	7770	C.T	37	1518759	C	0.00511601906556603	37	results_HB0828_mapped_At_q20
38	7452	C.T	38	1514148	C	0.00492157966064084	38	results_HB0828_mapped_At_q20
39	7445	C.T	39	1492535	C	0.00498815773164448	39	results_HB0828_mapped_At_q20
40	7384	C.T	40	1493085	C	0.00494546526152228	40	results_HB0828_mapped_At_q20
41	7197	C.T	41	1485525	C	0.00484475185540465	41	results_HB0828_mapped_At_q20
42	7288	C.T	42	1467153	C	0.00496744374990202	42	results_HB0828_mapped_At_q20
43	7043	C.T	43	1466534	C	0.00480247986067831	43	results_HB0828_mapped_At_q20
44	7260	C.T	44	1460401	C	0.00497123735193279	44	results_HB0828_mapped_At_q20
45	7039	C.T	45	1442853	C	0.00487852885914227	45	results_HB0828_mapped_At_q20
46	7088	C.T	46	1431293	C	0.0049521656292597	46	results_HB0828_mapped_At_q20
47	7032	C.T	47	1419544	C	0.00495370344279571	47	results_HB0828_mapped_At_q20
48	6795	C.T	48	1394569	C	0.00487247314403231	48	results_HB0828_mapped_At_q20
49	6653	C.T	49	1384285	C	0.00480609123121323	49	results_HB0828_mapped_At_q20
50	6809	C.T	50	1373956	C	0.00495576277551828	50	results_HB0828_mapped_At_q20
51	6499	C.T	51	1351531	C	0.00480862074195856	51	results_HB0828_mapped_At_q20
52	6494	C.T	52	1347287	C	0.00482005689953217	52	results_HB0828_mapped_At_q20
53	6631	C.T	53	1330578	C	0.00498354850298141	53	results_HB0828_mapped_At_q20
54	6266	C.T	54	1310181	C	0.00478254531244156	54	results_HB0828_mapped_At_q20
55	6343	C.T	55	1300737	C	0.00487646618801495	55	results_HB0828_mapped_At_q20
56	6252	C.T	56	1283900	C	0.00486953812602228	56	results_HB0828_mapped_At_q20
57	6203	C.T	57	1262410	C	0.00491361760442329	57	results_HB0828_mapped_At_q20
58	5974	C.T	58	1248593	C	0.00478458552947197	58	results_HB0828_mapped_At_q20
59	6062	C.T	59	1235231	C	0.00490758408751076	59	results_HB0828_mapped_At_q20
60	5935	C.T	60	1210816	C	0.00490165310005814	60	results_HB0828_mapped_At_q20
61	5669	C.T	61	1202685	C	0.00471361994204634	61	results_HB0828_mapped_At_q20
62	5805	C.T	62	1188775	C	0.00488317806144981	62	results_HB0828_mapped_At_q20
63	5822	C.T	63	1167279	C	0.00498766790116159	63	results_HB0828_mapped_At_q20
64	5670	C.T	64	1157835	C	0.00489707082615399	64	results_HB0828_mapped_At_q20
65	5598	C.T	65	1141553	C	0.00490384590115395	65	results_HB0828_mapped_At_q20
66	5371	C.T	66	1120859	C	0.00479186052839831	66	results_HB0828_mapped_At_q20
67	5444	C.T	67	1105629	C	0.00492389400060961	67	results_HB0828_mapped_At_q20
68	5227	C.T	68	1088070	C	0.00480391886551417	68	results_HB0828_mapped_At_q20
69	5066	C.T	69	1073713	C	0.00471820682063084	69	results_HB0828_mapped_At_q20
70	5191	C.T	70	1059506	C	0.00489945314136966	70	results_HB0828_mapped_At_q20
1	68777	C.T	1	2493901	C	0.027578079482706	1	results_HB0840_mapped_At_q20
2	54774	C.T	2	2052067	C	0.0266921109301012	2	results_HB0840_mapped_At_q20
3	36466	C.T	3	2190236	C	0.0166493473762645	3	results_HB0840_mapped_At_q20
4	34760	C.T	4	2194462	C	0.0158398732810138	4	results_HB0840_mapped_At_q20
5	30179	C.T	5	2100885	C	0.0143648986022557	5	results_HB0840_mapped_At_q20
6	26842	C.T	6	2022159	C	0.0132739314762093	6	results_HB0840_mapped_At_q20
7	24975	C.T	7	2083467	C	0.0119872308992655	7	results_HB0840_mapped_At_q20
8	23222	C.T	8	2102378	C	0.011045587425287	8	results_HB0840_mapped_At_q20
9	21263	C.T	9	2054933	C	0.0103472959945653	9	results_HB0840_mapped_At_q20
10	20962	C.T	10	2094891	C	0.0100062485351266	10	results_HB0840_mapped_At_q20
11	19754	C.T	11	2106294	C	0.00937855778917853	11	results_HB0840_mapped_At_q20
12	18896	C.T	12	2067720	C	0.00913856808465363	12	results_HB0840_mapped_At_q20
13	18412	C.T	13	2091758	C	0.00880216545126157	13	results_HB0840_mapped_At_q20
14	18336	C.T	14	2085570	C	0.00879184107941714	14	results_HB0840_mapped_At_q20
15	18035	C.T	15	2060373	C	0.00875326943228241	15	results_HB0840_mapped_At_q20
16	17612	C.T	16	2084047	C	0.00845086507166105	16	results_HB0840_mapped_At_q20
17	17498	C.T	17	2080497	C	0.00841049037802025	17	results_HB0840_mapped_At_q20
18	16811	C.T	18	2051494	C	0.00819451580165479	18	results_HB0840_mapped_At_q20
19	16716	C.T	19	2071190	C	0.0080707226280544	19	results_HB0840_mapped_At_q20
20	16305	C.T	20	2061893	C	0.00790778182960998	20	results_HB0840_mapped_At_q20
21	15664	C.T	21	2040133	C	0.00767793080157029	21	results_HB0840_mapped_At_q20
22	15429	C.T	22	2056432	C	0.00750280096789002	22	results_HB0840_mapped_At_q20
23	14898	C.T	23	2052330	C	0.00725906652438935	23	results_HB0840_mapped_At_q20
24	14655	C.T	24	2023912	C	0.00724092747115487	24	results_HB0840_mapped_At_q20
25	14520	C.T	25	2038475	C	0.00712297182943131	25	results_HB0840_mapped_At_q20
26	14519	C.T	26	2027547	C	0.00716086976035574	26	results_HB0840_mapped_At_q20
27	13639	C.T	27	2002819	C	0.0068099014439148	27	results_HB0840_mapped_At_q20
28	13864	C.T	28	2016793	C	0.0068742801070809	28	results_HB0840_mapped_At_q20
29	13619	C.T	29	2014421	C	0.00676075160058399	29	results_HB0840_mapped_At_q20
30	13273	C.T	30	1988073	C	0.00667631419973009	30	results_HB0840_mapped_At_q20
31	12885	C.T	31	1997145	C	0.006451709815762	31	results_HB0840_mapped_At_q20
32	13139	C.T	32	1992509	C	0.00659419857074673	32	results_HB0840_mapped_At_q20
33	12825	C.T	33	1966477	C	0.00652181540897758	33	results_HB0840_mapped_At_q20
34	12342	C.T	34	1972569	C	0.0062568153509459	34	results_HB0840_mapped_At_q20
35	12545	C.T	35	1963901	C	0.00638779653353199	35	results_HB0840_mapped_At_q20
36	12177	C.T	36	1926375	C	0.00632119914346895	36	results_HB0840_mapped_At_q20
37	11763	C.T	37	1929834	C	0.00609534291550465	37	results_HB0840_mapped_At_q20
38	11807	C.T	38	1909902	C	0.00618199258391268	38	results_HB0840_mapped_At_q20
39	11299	C.T	39	1867350	C	0.00605082068171473	39	results_HB0840_mapped_At_q20
40	11368	C.T	40	1869805	C	0.00607977837261105	40	results_HB0840_mapped_At_q20
41	11288	C.T	41	1848715	C	0.00610586272086287	41	results_HB0840_mapped_At_q20
42	10585	C.T	42	1808145	C	0.00585406590732491	42	results_HB0840_mapped_At_q20
43	10683	C.T	43	1801491	C	0.00593008791051412	43	results_HB0840_mapped_At_q20
44	10615	C.T	44	1781093	C	0.00595982354655259	44	results_HB0840_mapped_At_q20
45	10477	C.T	45	1731526	C	0.00605073212876965	45	results_HB0840_mapped_At_q20
46	10092	C.T	46	1713803	C	0.00588865814799017	46	results_HB0840_mapped_At_q20
47	9984	C.T	47	1679732	C	0.00594380532132507	47	results_HB0840_mapped_At_q20
48	9525	C.T	48	1621808	C	0.00587307498791472	48	results_HB0840_mapped_At_q20
49	9311	C.T	49	1601734	C	0.00581307507988218	49	results_HB0840_mapped_At_q20
50	9221	C.T	50	1572428	C	0.00586417947276441	50	results_HB0840_mapped_At_q20
51	8825	C.T	51	1519864	C	0.00580644057626209	51	results_HB0840_mapped_At_q20
52	8798	C.T	52	1499250	C	0.00586826746706687	52	results_HB0840_mapped_At_q20
53	8678	C.T	53	1463052	C	0.00593143647662557	53	results_HB0840_mapped_At_q20
54	8118	C.T	54	1414181	C	0.0057404250233881	54	results_HB0840_mapped_At_q20
55	7966	C.T	55	1391493	C	0.00572478625476377	55	results_HB0840_mapped_At_q20
56	7699	C.T	56	1354425	C	0.00568433098916514	56	results_HB0840_mapped_At_q20
57	7610	C.T	57	1306473	C	0.00582484291676904	57	results_HB0840_mapped_At_q20
58	7288	C.T	58	1282744	C	0.00568157013402518	58	results_HB0840_mapped_At_q20
59	7087	C.T	59	1245288	C	0.00569105299336378	59	results_HB0840_mapped_At_q20
60	6774	C.T	60	1197994	C	0.00565445235952768	60	results_HB0840_mapped_At_q20
61	6659	C.T	61	1175084	C	0.0056668289245705	61	results_HB0840_mapped_At_q20
62	6490	C.T	62	1143233	C	0.00567688301509841	62	results_HB0840_mapped_At_q20
63	6294	C.T	63	1103291	C	0.0057047506052347	63	results_HB0840_mapped_At_q20
64	6187	C.T	64	1078128	C	0.00573865069824733	64	results_HB0840_mapped_At_q20
65	5964	C.T	65	1043641	C	0.00571460875914227	65	results_HB0840_mapped_At_q20
66	5812	C.T	66	1005074	C	0.00578265878930308	66	results_HB0840_mapped_At_q20
67	5572	C.T	67	979952	C	0.00568599278332	67	results_HB0840_mapped_At_q20
