pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
25	1574	C.T	25	152425	C	0.0103263900278826	25	results_HB0766.mapped_to_Pseudomonas.dd.q20
26	1663	C.T	26	155744	C	0.0106777789192521	26	results_HB0766.mapped_to_Pseudomonas.dd.q20
27	1730	C.T	27	153620	C	0.0112615544850931	27	results_HB0766.mapped_to_Pseudomonas.dd.q20
28	1577	C.T	28	151823	C	0.0103870954993644	28	results_HB0766.mapped_to_Pseudomonas.dd.q20
29	1705	C.T	29	154241	C	0.0110541295764421	29	results_HB0766.mapped_to_Pseudomonas.dd.q20
30	1630	C.T	30	151539	C	0.0107563069572849	30	results_HB0766.mapped_to_Pseudomonas.dd.q20
31	1587	C.T	31	149982	C	0.0105812697523703	31	results_HB0766.mapped_to_Pseudomonas.dd.q20
32	1654	C.T	32	152540	C	0.0108430575586731	32	results_HB0766.mapped_to_Pseudomonas.dd.q20
33	1608	C.T	33	150910	C	0.0106553574978464	33	results_HB0766.mapped_to_Pseudomonas.dd.q20
34	1435	C.T	34	147838	C	0.00970657070577254	34	results_HB0766.mapped_to_Pseudomonas.dd.q20
35	1579	C.T	35	150538	C	0.0104890459551741	35	results_HB0766.mapped_to_Pseudomonas.dd.q20
36	1717	C.T	36	148358	C	0.0115733563407433	36	results_HB0766.mapped_to_Pseudomonas.dd.q20
37	1457	C.T	37	146065	C	0.00997501112518399	37	results_HB0766.mapped_to_Pseudomonas.dd.q20
38	1632	C.T	38	147650	C	0.0110531662715882	38	results_HB0766.mapped_to_Pseudomonas.dd.q20
39	1579	C.T	39	144679	C	0.0109138161032354	39	results_HB0766.mapped_to_Pseudomonas.dd.q20
40	1468	C.T	40	142123	C	0.0103290811480197	40	results_HB0766.mapped_to_Pseudomonas.dd.q20
41	1567	C.T	41	143078	C	0.0109520681027132	41	results_HB0766.mapped_to_Pseudomonas.dd.q20
42	1529	C.T	42	140555	C	0.0108783038668137	42	results_HB0766.mapped_to_Pseudomonas.dd.q20
43	1316	C.T	43	137296	C	0.00958512993823564	43	results_HB0766.mapped_to_Pseudomonas.dd.q20
44	1471	C.T	44	139199	C	0.0105676046523323	44	results_HB0766.mapped_to_Pseudomonas.dd.q20
45	1443	C.T	45	135660	C	0.0106368863334808	45	results_HB0766.mapped_to_Pseudomonas.dd.q20
46	1246	C.T	46	132298	C	0.00941813179337556	46	results_HB0766.mapped_to_Pseudomonas.dd.q20
47	1330	C.T	47	134286	C	0.00990423424631011	47	results_HB0766.mapped_to_Pseudomonas.dd.q20
48	1372	C.T	48	130933	C	0.0104786417480696	48	results_HB0766.mapped_to_Pseudomonas.dd.q20
49	1254	C.T	49	128267	C	0.00977648186984961	49	results_HB0766.mapped_to_Pseudomonas.dd.q20
50	1334	C.T	50	128867	C	0.0103517580140765	50	results_HB0766.mapped_to_Pseudomonas.dd.q20
51	1295	C.T	51	126023	C	0.0102759020178856	51	results_HB0766.mapped_to_Pseudomonas.dd.q20
52	1195	C.T	52	122113	C	0.00978601786869539	52	results_HB0766.mapped_to_Pseudomonas.dd.q20
53	1337	C.T	53	123847	C	0.0107955784153028	53	results_HB0766.mapped_to_Pseudomonas.dd.q20
54	1262	C.T	54	121374	C	0.010397613986521	54	results_HB0766.mapped_to_Pseudomonas.dd.q20
55	1194	C.T	55	118614	C	0.0100662653649653	55	results_HB0766.mapped_to_Pseudomonas.dd.q20
56	1261	C.T	56	119645	C	0.0105395127251452	56	results_HB0766.mapped_to_Pseudomonas.dd.q20
57	1189	C.T	57	116513	C	0.0102048698428502	57	results_HB0766.mapped_to_Pseudomonas.dd.q20
58	1143	C.T	58	113964	C	0.0100294829946299	58	results_HB0766.mapped_to_Pseudomonas.dd.q20
59	1180	C.T	59	114501	C	0.0103055868507699	59	results_HB0766.mapped_to_Pseudomonas.dd.q20
60	1153	C.T	60	112036	C	0.0102913349280588	60	results_HB0766.mapped_to_Pseudomonas.dd.q20
61	1136	C.T	61	109955	C	0.0103314992496931	61	results_HB0766.mapped_to_Pseudomonas.dd.q20
62	1182	C.T	62	110695	C	0.0106779890690636	62	results_HB0766.mapped_to_Pseudomonas.dd.q20
63	1100	C.T	63	106885	C	0.0102914347195584	63	results_HB0766.mapped_to_Pseudomonas.dd.q20
64	1027	C.T	64	104834	C	0.00979644008623157	64	results_HB0766.mapped_to_Pseudomonas.dd.q20
65	1165	C.T	65	105917	C	0.010999178602113	65	results_HB0766.mapped_to_Pseudomonas.dd.q20
66	1073	C.T	66	103004	C	0.0104170711817017	66	results_HB0766.mapped_to_Pseudomonas.dd.q20
67	939	C.T	67	100304	C	0.00936154091561653	67	results_HB0766.mapped_to_Pseudomonas.dd.q20
68	1078	C.T	68	101689	C	0.0106009499552557	68	results_HB0766.mapped_to_Pseudomonas.dd.q20
69	1046	C.T	69	98932	C	0.0105729187724902	69	results_HB0766.mapped_to_Pseudomonas.dd.q20
70	979	C.T	70	95881	C	0.0102105735234301	70	results_HB0766.mapped_to_Pseudomonas.dd.q20
1	13498	C.T	1	365754	C	0.0369045861425986	1	results_HB0814.mapped_to_Pseudomonas.dd.q20
2	11949	C.T	2	319510	C	0.0373978905198585	2	results_HB0814.mapped_to_Pseudomonas.dd.q20
3	8436	C.T	3	323144	C	0.0261060084668136	3	results_HB0814.mapped_to_Pseudomonas.dd.q20
4	7423	C.T	4	324608	C	0.0228675818217666	4	results_HB0814.mapped_to_Pseudomonas.dd.q20
5	7437	C.T	5	330828	C	0.0224799593746599	5	results_HB0814.mapped_to_Pseudomonas.dd.q20
6	6724	C.T	6	325849	C	0.0206353249511277	6	results_HB0814.mapped_to_Pseudomonas.dd.q20
7	5744	C.T	7	319606	C	0.0179721281828251	7	results_HB0814.mapped_to_Pseudomonas.dd.q20
8	6365	C.T	8	344770	C	0.0184615830843751	8	results_HB0814.mapped_to_Pseudomonas.dd.q20
9	5716	C.T	9	329313	C	0.0173573469617051	9	results_HB0814.mapped_to_Pseudomonas.dd.q20
10	5188	C.T	10	325672	C	0.0159301382986563	10	results_HB0814.mapped_to_Pseudomonas.dd.q20
11	5474	C.T	11	339079	C	0.0161437305170771	11	results_HB0814.mapped_to_Pseudomonas.dd.q20
12	5028	C.T	12	328119	C	0.0153237087763891	12	results_HB0814.mapped_to_Pseudomonas.dd.q20
13	4755	C.T	13	327779	C	0.014506725568142	13	results_HB0814.mapped_to_Pseudomonas.dd.q20
14	5327	C.T	14	339119	C	0.0157083501661659	14	results_HB0814.mapped_to_Pseudomonas.dd.q20
15	4782	C.T	15	326997	C	0.014623987376031	15	results_HB0814.mapped_to_Pseudomonas.dd.q20
16	4505	C.T	16	327791	C	0.0137435133972562	16	results_HB0814.mapped_to_Pseudomonas.dd.q20
17	4933	C.T	17	337676	C	0.0146086781411767	17	results_HB0814.mapped_to_Pseudomonas.dd.q20
18	4442	C.T	18	324775	C	0.0136771611115388	18	results_HB0814.mapped_to_Pseudomonas.dd.q20
19	4239	C.T	19	323452	C	0.0131054994249533	19	results_HB0814.mapped_to_Pseudomonas.dd.q20
20	4511	C.T	20	331450	C	0.0136098959119022	20	results_HB0814.mapped_to_Pseudomonas.dd.q20
21	4165	C.T	21	317044	C	0.0131369778327298	21	results_HB0814.mapped_to_Pseudomonas.dd.q20
22	3961	C.T	22	315757	C	0.0125444566549594	22	results_HB0814.mapped_to_Pseudomonas.dd.q20
23	4342	C.T	23	326477	C	0.0132995586212811	23	results_HB0814.mapped_to_Pseudomonas.dd.q20
24	4014	C.T	24	313230	C	0.0128148644765827	24	results_HB0814.mapped_to_Pseudomonas.dd.q20
25	3755	C.T	25	311640	C	0.0120491592863561	25	results_HB0814.mapped_to_Pseudomonas.dd.q20
26	4144	C.T	26	320859	C	0.0129153304099308	26	results_HB0814.mapped_to_Pseudomonas.dd.q20
27	3843	C.T	27	307679	C	0.0124902902050514	27	results_HB0814.mapped_to_Pseudomonas.dd.q20
28	3657	C.T	28	305083	C	0.0119869019250499	28	results_HB0814.mapped_to_Pseudomonas.dd.q20
29	3951	C.T	29	312952	C	0.0126249392878141	29	results_HB0814.mapped_to_Pseudomonas.dd.q20
30	3642	C.T	30	298662	C	0.0121943869658678	30	results_HB0814.mapped_to_Pseudomonas.dd.q20
31	3378	C.T	31	294934	C	0.0114534099154387	31	results_HB0814.mapped_to_Pseudomonas.dd.q20
32	3797	C.T	32	302832	C	0.0125383050668357	32	results_HB0814.mapped_to_Pseudomonas.dd.q20
33	3413	C.T	33	288891	C	0.0118141444350984	33	results_HB0814.mapped_to_Pseudomonas.dd.q20
34	3218	C.T	34	285193	C	0.0112835869043069	34	results_HB0814.mapped_to_Pseudomonas.dd.q20
35	3667	C.T	35	290193	C	0.0126364178322702	35	results_HB0814.mapped_to_Pseudomonas.dd.q20
36	3341	C.T	36	273298	C	0.0122247510043981	36	results_HB0814.mapped_to_Pseudomonas.dd.q20
37	2971	C.T	37	267402	C	0.0111106124860697	37	results_HB0814.mapped_to_Pseudomonas.dd.q20
38	3466	C.T	38	270673	C	0.012805119092041	38	results_HB0814.mapped_to_Pseudomonas.dd.q20
39	2974	C.T	39	253971	C	0.0117099983856425	39	results_HB0814.mapped_to_Pseudomonas.dd.q20
40	2758	C.T	40	246469	C	0.011190048241361	40	results_HB0814.mapped_to_Pseudomonas.dd.q20
41	2949	C.T	41	247816	C	0.0118999580333796	41	results_HB0814.mapped_to_Pseudomonas.dd.q20
42	2680	C.T	42	231964	C	0.0115535169250401	42	results_HB0814.mapped_to_Pseudomonas.dd.q20
43	2496	C.T	43	224552	C	0.0111154654601161	43	results_HB0814.mapped_to_Pseudomonas.dd.q20
44	2566	C.T	44	225279	C	0.0113903204470901	44	results_HB0814.mapped_to_Pseudomonas.dd.q20
45	2447	C.T	45	209740	C	0.0116668255935921	45	results_HB0814.mapped_to_Pseudomonas.dd.q20
46	2171	C.T	46	201476	C	0.0107754769798884	46	results_HB0814.mapped_to_Pseudomonas.dd.q20
47	2420	C.T	47	200978	C	0.0120411189284399	47	results_HB0814.mapped_to_Pseudomonas.dd.q20
48	2076	C.T	48	184873	C	0.0112293304051971	48	results_HB0814.mapped_to_Pseudomonas.dd.q20
49	1952	C.T	49	177065	C	0.0110242001524864	49	results_HB0814.mapped_to_Pseudomonas.dd.q20
50	2032	C.T	50	176668	C	0.0115017999864152	50	results_HB0814.mapped_to_Pseudomonas.dd.q20
51	1818	C.T	51	162563	C	0.0111833566063618	51	results_HB0814.mapped_to_Pseudomonas.dd.q20
52	1691	C.T	52	156222	C	0.0108243397216781	52	results_HB0814.mapped_to_Pseudomonas.dd.q20
53	1823	C.T	53	153995	C	0.0118380466898276	53	results_HB0814.mapped_to_Pseudomonas.dd.q20
54	1649	C.T	54	142888	C	0.0115405072504339	54	results_HB0814.mapped_to_Pseudomonas.dd.q20
55	1392	C.T	55	136138	C	0.0102249188323613	55	results_HB0814.mapped_to_Pseudomonas.dd.q20
56	1494	C.T	56	134515	C	0.011106568040739	56	results_HB0814.mapped_to_Pseudomonas.dd.q20
57	1441	C.T	57	124322	C	0.0115908688727659	57	results_HB0814.mapped_to_Pseudomonas.dd.q20
58	1242	C.T	58	117915	C	0.0105330110672942	58	results_HB0814.mapped_to_Pseudomonas.dd.q20
59	1468	C.T	59	116586	C	0.0125915633094883	59	results_HB0814.mapped_to_Pseudomonas.dd.q20
60	1216	C.T	60	107971	C	0.0112622833909105	60	results_HB0814.mapped_to_Pseudomonas.dd.q20
61	1085	C.T	61	102984	C	0.0105356171832518	61	results_HB0814.mapped_to_Pseudomonas.dd.q20
62	1177	C.T	62	101966	C	0.0115430633740659	62	results_HB0814.mapped_to_Pseudomonas.dd.q20
63	1033	C.T	63	93860	C	0.0110057532495206	63	results_HB0814.mapped_to_Pseudomonas.dd.q20
64	958	C.T	64	89285	C	0.0107296858374867	64	results_HB0814.mapped_to_Pseudomonas.dd.q20
65	1048	C.T	65	88274	C	0.0118721254276457	65	results_HB0814.mapped_to_Pseudomonas.dd.q20
66	875	C.T	66	81256	C	0.0107684355616816	66	results_HB0814.mapped_to_Pseudomonas.dd.q20
67	860	C.T	67	77407	C	0.0111101063211337	67	results_HB0814.mapped_to_Pseudomonas.dd.q20
68	852	C.T	68	76347	C	0.0111595740500609	68	results_HB0814.mapped_to_Pseudomonas.dd.q20
69	804	C.T	69	70532	C	0.0113990812680769	69	results_HB0814.mapped_to_Pseudomonas.dd.q20
70	724	C.T	70	66890	C	0.0108237404694274	70	results_HB0814.mapped_to_Pseudomonas.dd.q20
1	856	C.T	1	35113	C	0.0243784353373394	1	results_HB0828.mapped_to_Pseudomonas.dd.q20
2	857	C.T	2	33541	C	0.0255508184013595	2	results_HB0828.mapped_to_Pseudomonas.dd.q20
3	548	C.T	3	34361	C	0.0159483134949507	3	results_HB0828.mapped_to_Pseudomonas.dd.q20
4	543	C.T	4	34405	C	0.0157825897398634	4	results_HB0828.mapped_to_Pseudomonas.dd.q20
5	630	C.T	5	34327	C	0.0183529000495237	5	results_HB0828.mapped_to_Pseudomonas.dd.q20
6	504	C.T	6	33692	C	0.0149590407218331	6	results_HB0828.mapped_to_Pseudomonas.dd.q20
7	449	C.T	7	33349	C	0.0134636720741252	7	results_HB0828.mapped_to_Pseudomonas.dd.q20
8	542	C.T	8	35964	C	0.0150706261817373	8	results_HB0828.mapped_to_Pseudomonas.dd.q20
9	520	C.T	9	34522	C	0.0150628584670645	9	results_HB0828.mapped_to_Pseudomonas.dd.q20
10	425	C.T	10	33855	C	0.0125535371437011	10	results_HB0828.mapped_to_Pseudomonas.dd.q20
11	502	C.T	11	35552	C	0.0141201620162016	11	results_HB0828.mapped_to_Pseudomonas.dd.q20
12	450	C.T	12	34589	C	0.0130099164474255	12	results_HB0828.mapped_to_Pseudomonas.dd.q20
13	474	C.T	13	33977	C	0.0139506136504106	13	results_HB0828.mapped_to_Pseudomonas.dd.q20
14	509	C.T	14	35474	C	0.0143485369566443	14	results_HB0828.mapped_to_Pseudomonas.dd.q20
15	480	C.T	15	34483	C	0.0139199025606821	15	results_HB0828.mapped_to_Pseudomonas.dd.q20
16	457	C.T	16	34412	C	0.0132802510752063	16	results_HB0828.mapped_to_Pseudomonas.dd.q20
17	476	C.T	17	35124	C	0.0135519872451885	17	results_HB0828.mapped_to_Pseudomonas.dd.q20
18	422	C.T	18	34217	C	0.0123330508226905	18	results_HB0828.mapped_to_Pseudomonas.dd.q20
19	427	C.T	19	34337	C	0.0124355651338207	19	results_HB0828.mapped_to_Pseudomonas.dd.q20
20	477	C.T	20	35190	C	0.0135549872122762	20	results_HB0828.mapped_to_Pseudomonas.dd.q20
21	399	C.T	21	34091	C	0.0117039687894166	21	results_HB0828.mapped_to_Pseudomonas.dd.q20
22	389	C.T	22	33797	C	0.0115098973281652	22	results_HB0828.mapped_to_Pseudomonas.dd.q20
23	401	C.T	23	35179	C	0.0113988459023849	23	results_HB0828.mapped_to_Pseudomonas.dd.q20
24	431	C.T	24	33841	C	0.0127360302591531	24	results_HB0828.mapped_to_Pseudomonas.dd.q20
25	402	C.T	25	33807	C	0.011891028485225	25	results_HB0828.mapped_to_Pseudomonas.dd.q20
26	449	C.T	26	34979	C	0.0128362731924869	26	results_HB0828.mapped_to_Pseudomonas.dd.q20
27	380	C.T	27	33908	C	0.011206794856671	27	results_HB0828.mapped_to_Pseudomonas.dd.q20
28	405	C.T	28	33553	C	0.0120704556969571	28	results_HB0828.mapped_to_Pseudomonas.dd.q20
29	450	C.T	29	34758	C	0.0129466597617815	29	results_HB0828.mapped_to_Pseudomonas.dd.q20
30	382	C.T	30	33358	C	0.0114515258708556	30	results_HB0828.mapped_to_Pseudomonas.dd.q20
31	374	C.T	31	33316	C	0.0112258374354664	31	results_HB0828.mapped_to_Pseudomonas.dd.q20
32	436	C.T	32	34546	C	0.012620853354947	32	results_HB0828.mapped_to_Pseudomonas.dd.q20
33	400	C.T	33	33418	C	0.0119695972230534	33	results_HB0828.mapped_to_Pseudomonas.dd.q20
34	397	C.T	34	32913	C	0.0120621031203476	34	results_HB0828.mapped_to_Pseudomonas.dd.q20
35	426	C.T	35	34231	C	0.0124448599222927	35	results_HB0828.mapped_to_Pseudomonas.dd.q20
36	390	C.T	36	32872	C	0.0118642005354101	36	results_HB0828.mapped_to_Pseudomonas.dd.q20
37	394	C.T	37	32526	C	0.0121133862141056	37	results_HB0828.mapped_to_Pseudomonas.dd.q20
38	416	C.T	38	34039	C	0.0122212755956403	38	results_HB0828.mapped_to_Pseudomonas.dd.q20
39	381	C.T	39	32042	C	0.0118906435303664	39	results_HB0828.mapped_to_Pseudomonas.dd.q20
40	381	C.T	40	31732	C	0.0120068070086978	40	results_HB0828.mapped_to_Pseudomonas.dd.q20
41	386	C.T	41	32771	C	0.0117787067834366	41	results_HB0828.mapped_to_Pseudomonas.dd.q20
42	377	C.T	42	31201	C	0.0120829460594212	42	results_HB0828.mapped_to_Pseudomonas.dd.q20
43	303	C.T	43	30617	C	0.00989646274945292	43	results_HB0828.mapped_to_Pseudomonas.dd.q20
44	382	C.T	44	31518	C	0.0121200583793388	44	results_HB0828.mapped_to_Pseudomonas.dd.q20
45	358	C.T	45	30520	C	0.0117300131061599	45	results_HB0828.mapped_to_Pseudomonas.dd.q20
46	313	C.T	46	29455	C	0.0106263792225429	46	results_HB0828.mapped_to_Pseudomonas.dd.q20
47	395	C.T	47	30821	C	0.0128159371856851	47	results_HB0828.mapped_to_Pseudomonas.dd.q20
48	388	C.T	48	29501	C	0.0131520965391004	48	results_HB0828.mapped_to_Pseudomonas.dd.q20
49	315	C.T	49	28535	C	0.011039074820396	49	results_HB0828.mapped_to_Pseudomonas.dd.q20
50	392	C.T	50	29727	C	0.0131866653210886	50	results_HB0828.mapped_to_Pseudomonas.dd.q20
51	322	C.T	51	28181	C	0.0114261381782052	51	results_HB0828.mapped_to_Pseudomonas.dd.q20
52	275	C.T	52	27506	C	0.0099978186577474	52	results_HB0828.mapped_to_Pseudomonas.dd.q20
53	335	C.T	53	28495	C	0.0117564484997368	53	results_HB0828.mapped_to_Pseudomonas.dd.q20
54	320	C.T	54	27521	C	0.0116274844664075	54	results_HB0828.mapped_to_Pseudomonas.dd.q20
55	310	C.T	55	26719	C	0.0116022306224035	55	results_HB0828.mapped_to_Pseudomonas.dd.q20
56	318	C.T	56	27578	C	0.0115309304518094	56	results_HB0828.mapped_to_Pseudomonas.dd.q20
57	265	C.T	57	26098	C	0.0101540347919381	57	results_HB0828.mapped_to_Pseudomonas.dd.q20
58	292	C.T	58	25814	C	0.0113116913302859	58	results_HB0828.mapped_to_Pseudomonas.dd.q20
59	304	C.T	59	26322	C	0.0115492743712484	59	results_HB0828.mapped_to_Pseudomonas.dd.q20
60	282	C.T	60	25037	C	0.0112633302711986	60	results_HB0828.mapped_to_Pseudomonas.dd.q20
61	276	C.T	61	24442	C	0.0112920382947386	61	results_HB0828.mapped_to_Pseudomonas.dd.q20
62	284	C.T	62	25117	C	0.0113070828522515	62	results_HB0828.mapped_to_Pseudomonas.dd.q20
63	271	C.T	63	24170	C	0.0112122465866777	63	results_HB0828.mapped_to_Pseudomonas.dd.q20
64	267	C.T	64	23679	C	0.0112758140124161	64	results_HB0828.mapped_to_Pseudomonas.dd.q20
65	301	C.T	65	24402	C	0.0123350545037292	65	results_HB0828.mapped_to_Pseudomonas.dd.q20
66	287	C.T	66	22854	C	0.0125579767217992	66	results_HB0828.mapped_to_Pseudomonas.dd.q20
67	251	C.T	67	22660	C	0.0110767872903795	67	results_HB0828.mapped_to_Pseudomonas.dd.q20
68	290	C.T	68	23156	C	0.0125237519433408	68	results_HB0828.mapped_to_Pseudomonas.dd.q20
69	243	C.T	69	22040	C	0.0110254083484574	69	results_HB0828.mapped_to_Pseudomonas.dd.q20
70	219	C.T	70	21624	C	0.0101276359600444	70	results_HB0828.mapped_to_Pseudomonas.dd.q20
1	1748	C.T	1	58608	C	0.0298252798252798	1	results_HB0840.mapped_to_Pseudomonas.dd.q20
2	1671	C.T	2	47283	C	0.0353403971829199	2	results_HB0840.mapped_to_Pseudomonas.dd.q20
3	1191	C.T	3	49000	C	0.0243061224489796	3	results_HB0840.mapped_to_Pseudomonas.dd.q20
4	1067	C.T	4	49649	C	0.0214908658784668	4	results_HB0840.mapped_to_Pseudomonas.dd.q20
5	1046	C.T	5	51196	C	0.0204312836940386	5	results_HB0840.mapped_to_Pseudomonas.dd.q20
6	996	C.T	6	51261	C	0.0194299760051501	6	results_HB0840.mapped_to_Pseudomonas.dd.q20
7	785	C.T	7	49202	C	0.0159546359904069	7	results_HB0840.mapped_to_Pseudomonas.dd.q20
8	892	C.T	8	54352	C	0.0164115395937592	8	results_HB0840.mapped_to_Pseudomonas.dd.q20
9	930	C.T	9	52167	C	0.0178273621254816	9	results_HB0840.mapped_to_Pseudomonas.dd.q20
10	721	C.T	10	50594	C	0.014250701664229	10	results_HB0840.mapped_to_Pseudomonas.dd.q20
11	810	C.T	11	52540	C	0.0154168252759802	11	results_HB0840.mapped_to_Pseudomonas.dd.q20
12	823	C.T	12	51826	C	0.0158800602014433	12	results_HB0840.mapped_to_Pseudomonas.dd.q20
13	716	C.T	13	51459	C	0.0139139897782701	13	results_HB0840.mapped_to_Pseudomonas.dd.q20
14	762	C.T	14	53116	C	0.0143459597861285	14	results_HB0840.mapped_to_Pseudomonas.dd.q20
15	782	C.T	15	51568	C	0.015164443065467	15	results_HB0840.mapped_to_Pseudomonas.dd.q20
16	720	C.T	16	50681	C	0.0142065073696257	16	results_HB0840.mapped_to_Pseudomonas.dd.q20
17	720	C.T	17	52512	C	0.0137111517367459	17	results_HB0840.mapped_to_Pseudomonas.dd.q20
18	695	C.T	18	51218	C	0.0135694482408528	18	results_HB0840.mapped_to_Pseudomonas.dd.q20
19	625	C.T	19	50773	C	0.0123096921592185	19	results_HB0840.mapped_to_Pseudomonas.dd.q20
20	718	C.T	20	51696	C	0.0138888888888889	20	results_HB0840.mapped_to_Pseudomonas.dd.q20
21	677	C.T	21	50406	C	0.0134309407610205	21	results_HB0840.mapped_to_Pseudomonas.dd.q20
22	565	C.T	22	49329	C	0.0114537087717164	22	results_HB0840.mapped_to_Pseudomonas.dd.q20
23	647	C.T	23	50911	C	0.0127084520044784	23	results_HB0840.mapped_to_Pseudomonas.dd.q20
24	612	C.T	24	49295	C	0.0124150522365351	24	results_HB0840.mapped_to_Pseudomonas.dd.q20
25	587	C.T	25	48623	C	0.0120724759887296	25	results_HB0840.mapped_to_Pseudomonas.dd.q20
26	615	C.T	26	49914	C	0.0123211924510157	26	results_HB0840.mapped_to_Pseudomonas.dd.q20
27	648	C.T	27	48310	C	0.0134133719726765	27	results_HB0840.mapped_to_Pseudomonas.dd.q20
28	565	C.T	28	47330	C	0.0119374603845341	28	results_HB0840.mapped_to_Pseudomonas.dd.q20
29	648	C.T	29	48943	C	0.013239891302127	29	results_HB0840.mapped_to_Pseudomonas.dd.q20
30	554	C.T	30	47722	C	0.0116089015548384	30	results_HB0840.mapped_to_Pseudomonas.dd.q20
31	493	C.T	31	46312	C	0.0106451891518397	31	results_HB0840.mapped_to_Pseudomonas.dd.q20
32	588	C.T	32	47091	C	0.0124864623813468	32	results_HB0840.mapped_to_Pseudomonas.dd.q20
33	562	C.T	33	45944	C	0.0122322827790353	33	results_HB0840.mapped_to_Pseudomonas.dd.q20
34	503	C.T	34	45060	C	0.0111628939192188	34	results_HB0840.mapped_to_Pseudomonas.dd.q20
35	588	C.T	35	45787	C	0.0128420730775111	35	results_HB0840.mapped_to_Pseudomonas.dd.q20
36	569	C.T	36	44209	C	0.0128706824402271	36	results_HB0840.mapped_to_Pseudomonas.dd.q20
37	495	C.T	37	42804	C	0.0115643397813288	37	results_HB0840.mapped_to_Pseudomonas.dd.q20
38	559	C.T	38	43441	C	0.0128680278999102	38	results_HB0840.mapped_to_Pseudomonas.dd.q20
39	497	C.T	39	41505	C	0.0119744609083243	39	results_HB0840.mapped_to_Pseudomonas.dd.q20
40	455	C.T	40	40337	C	0.0112799662840568	40	results_HB0840.mapped_to_Pseudomonas.dd.q20
41	513	C.T	41	40493	C	0.0126688563455412	41	results_HB0840.mapped_to_Pseudomonas.dd.q20
42	465	C.T	42	38939	C	0.0119417550527749	42	results_HB0840.mapped_to_Pseudomonas.dd.q20
43	472	C.T	43	37980	C	0.0124275934702475	43	results_HB0840.mapped_to_Pseudomonas.dd.q20
44	444	C.T	44	38083	C	0.0116587453719507	44	results_HB0840.mapped_to_Pseudomonas.dd.q20
45	454	C.T	45	36152	C	0.0125580880725824	45	results_HB0840.mapped_to_Pseudomonas.dd.q20
46	354	C.T	46	34703	C	0.0102008471890038	46	results_HB0840.mapped_to_Pseudomonas.dd.q20
47	394	C.T	47	34993	C	0.0112593947360901	47	results_HB0840.mapped_to_Pseudomonas.dd.q20
48	425	C.T	48	33481	C	0.0126937666139004	48	results_HB0840.mapped_to_Pseudomonas.dd.q20
49	386	C.T	49	31692	C	0.0121797299002903	49	results_HB0840.mapped_to_Pseudomonas.dd.q20
50	411	C.T	50	31957	C	0.0128610320117658	50	results_HB0840.mapped_to_Pseudomonas.dd.q20
51	392	C.T	51	30746	C	0.0127496259676055	51	results_HB0840.mapped_to_Pseudomonas.dd.q20
52	316	C.T	52	29501	C	0.0107115013050405	52	results_HB0840.mapped_to_Pseudomonas.dd.q20
53	300	C.T	53	29427	C	0.0101947191354878	53	results_HB0840.mapped_to_Pseudomonas.dd.q20
54	348	C.T	54	28005	C	0.0124263524370648	54	results_HB0840.mapped_to_Pseudomonas.dd.q20
55	310	C.T	55	26761	C	0.0115840215238593	55	results_HB0840.mapped_to_Pseudomonas.dd.q20
56	298	C.T	56	26931	C	0.0110653150644239	56	results_HB0840.mapped_to_Pseudomonas.dd.q20
57	291	C.T	57	25497	C	0.0114131074244029	57	results_HB0840.mapped_to_Pseudomonas.dd.q20
58	277	C.T	58	24536	C	0.0112895337463319	58	results_HB0840.mapped_to_Pseudomonas.dd.q20
59	296	C.T	59	24429	C	0.0121167464898277	59	results_HB0840.mapped_to_Pseudomonas.dd.q20
60	280	C.T	60	23379	C	0.0119765601608281	60	results_HB0840.mapped_to_Pseudomonas.dd.q20
61	251	C.T	61	22433	C	0.011188873534525	61	results_HB0840.mapped_to_Pseudomonas.dd.q20
